Rec,Sent,User_ID,Rec_Lang,Sent_Lang
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo, El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo, El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Hola como estas sobrina., Linda mi amorcita por que no me dijiste corazÂ—n., Chiky.           Linda.           Como.          Estas., Ayyy mami te amo hermosa......., Ayyyyy mami okey okey esta bien mi chiquita., Ayyy mi chiquita te quiero mucho mami te amo mi amor flz nxe. Preciosa., Mami te quiero mucho mi amor que al despertar y recuerdando lo que pase con tigo mi chiquita te amo mucho mi corazÂ—n te quiero tanto mi [NAME, 4]..   dulce sueÂ–o chikita., Hola mi chiquita como estas mami, Mi mely teeeeeeqqqqquuuuuiiiiirrrrrooooo mi amor te amo preciosa., Amor responda si mi chikita, Hola Hola, Chiquita, Como estas mami, Mi [NAME, 4] que PASÃ§ por que no responda , Por lo menos trata de llamarme chiquita., Noooooo por que mami., :-( :-( :-(",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Chiquita te amo aun q no lo sientes de tu corazÂ—n pero. Yo te digo con todo mi alma mami te quiero mucho nen. Feliz noxe dulce sueÂ–o mi amor., Chiquita, Amor, Mia, O mio, O nuestro, Te amo mucho preciosa, Feliz dÂ’a chiquita., Buen provecho mami por q pienso q ya comiste mi amor feliz tarde te amo hermosa.te quiero mucho..nen, Mami lo siento mucho mi chiquita si mi amor., Llamame. Si",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Hola chiquita como estas mami., Hola mami me llamaste pero ya no debolviste la llamada, quizÂ’Â ya no tienes saldo pero yo te llamÂ’ alas 9.30. Pm.  mi chiquita te amÂ’ mucho corazÂ—n., Mi chiquita te amo mucho mi amor te lo juro nena yo solo digo mi berda te quiero tanto hermosa aun amor que yo siento por ti yo digo que tiene sentido mi mely te amo preciosa. Flz trd.",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Que PASÃ§ mi chiquita por que ya no me contestaste linda bueno feliz noche mi amor te amo mucho mi [NAME, 4].....:'(:'(, Hola mami feliz tarde mi amor te amo mucho mi [NAME, 4] te quiero tanto nn. Cuidate mi amor. , Mami Hola mi amor., Como estas mi chiquita, Maaaaammmmmiiiiiii, Teeeee qqqqquuuuiiiiieeeerrrrooooo.   mucho mi Bioleta hermosa., Te amo mi corazÂ—n., Hola mami, Hola amor feliz tarde tkm mi [NAME, 4]. , Hola mami, Hola mi amor, Hola mi pesiiiiooooossssaaaa te amo mami te quiero mucho mi [NAME, 4]. , Hola mami, Hola mi amor, Como estas mi chiquita, Hola mami estas despierto todavÂ’a o ya no intentes llamarme para llamarte mami si., O si ya estas durmiendo feliz noche mi amor te amo mucho y que tengas un bonito sueÂ–o mi chiquita. Te quiero mami., Hola mi amorcita bella como estas mi chiquita hermosa espero q estas bien mami cuidate mi amor te amo te quiero mucho mami feliz tarde. Att. Tu Amor [NAME, 8] RODRÂ’ÂGUEZ. besitos preciosa., Mami te llamÂ’ siiii, Te extraÂ–o mucho mucho mi preciosa., Annndddaaaallleeeee amor plis mami., Deplano amor no se si colgaste o q PASÃ§ pero q tengas un feliz noche amor te amo mucho mi nena.lindas bonito sueÂ–o mi amor.  Te amo te amo mucho., Hola amor qtl mi vida buenos dÂ’a mami como estas mi cielo mmm amor espero que te encuentras bien chiquita., Flz dÂ’a amor de mi alma te amo te amo mucho chiquita., Amor te llamÂ’ en la tarde es que me vino en la cortÂŽ familiar y x eso te llamÂ’ en la tarde., Hola puedo llamarte., Hola mi princesa hermosa flz cb dÂ’a mami te amo mucho amor.",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Que PASÃ§ mi princesa x q ya no hablas., Feliz aÂ–o nuevo mami te amo mucho mi amorcita linda., Feliz aÂ–o 2015 te quiero mucho mi nena hermosa, Siempre bas estar en mi corazÂ—n en mi alma mi vida te amo mi [NAME, 4]. Att [NAME, 8] ",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Hola mi amor intentes llamarme si y te llamÂ’ mi vida para nuestro Â’ltima noche de amor para terminar todo este con nuestro  amor. Si ya no tiene ningun remedio mi chiquita te amo mucho mami te quiero tanto nena., Si terminas de comer sale mami.",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Cada noche sueÂ–o contigo, contigo,...... se que aun existe amor siempre en la distancia podemos amarnos sigues en mas sueÂ–os amor.   tu....... yo...... eterna pasiÂ’n siempre habrÂ’Â la esperanza amor si..... vez....... en donde tu estes yo te llevÂ’ en el alma..... mi alma te Seguira el amor nos llega y nunca nos deja...... sigue siendo luz en mi ser no podre olvidarte dejar de amarte siempre extraÂ–are tu querer... mi vida te amo mucho mi [NAME, 4] feliz noche mami te quiero mucho mi corazÂ—n. Att tu amor invisible. F., Si quizÂ’Â algun dÂ’a tratas de regresar comigo amor yo siempre estare con mas brazos abiertos y que ahÂ’ te cuidas mucho amorcita mi mami te amo. Te quiero tanto nena te amo mucho hermosa y muy preciosa linda guapÂ’sima mi reina mi bella mi cielo mi estrella mi luna mi miel mi bom bom. Carita de [NAME, 5] duerme con amor y cariÂ–o que te desea tu amor que te quiere mucho con todo su alma espero que yo no soy el amor de tu vida que perdiste para siempre y duerme amor .:'(:'(:'(:'(  , Amor yo te amo mi vida yo te amo mmmmm :'(:'(:'(:'(:'(:'(:'(:'(:'(:'(, Linda x que me dejaste mi amor te extraÂ–o mucho mami yo te amo te quiero tanto amor., Mami te amo no puedo dormir pensando mucho que ago para que nuestro amor no terminarÂ’Â yo te amo nena te quiero tanto mami x Dios mi [NAME, 4].flz noche amorcita linda., Amor te amo princesa te quiero tanto mami neta mi [NAME, 4] yo quiero que seguimos mami no vamos a terminar si mi chiquita porfa mi [NAME, 4] te lo pido con un gran amor que siento x ti mami flz maÂ–anita mi amor de mi alma. Te amo nena., Hola mami como estas mi princesa espero que estas bien hermosa cuidate mami te amo linda. Flz dÂ’a. Ok chiquita bay bay nena., Mami te amo mucho mucho mi chiquita si me crees mami tratamos de tener otro oportunidad de luchar otra vez por nuestro amor mi chiquita. Porfavor mi [NAME, 4]. , Flz nxe amor te amo mucho. Dulce sueÂ–o., Hola mi chiquita hermosa como estas nena espero que estas bn mami cuidate si preciosa.TKM? MÂ’  [NAME, 4] feliz dia. Mami. , Hola preciosa flz dÂ’a nena TKM? [NAME, 4] cuidate hermosa.. eres mi [EMO, 116][EMO, 116][EMO, 116][EMO, 116][EMO, 116][EMO, 116]., Hola mi princesa qtl mami cuidate amor te amo chiquita. Feliz dÂ’a mi [NAME, 4] te quiero mucho.mami. , Hola mi princesa como estas mami amor yo te amo tanto nena flz tardesito mami te quiero mucho linda., AMOR DEBERÂ’S MI [NAME, 4] NO TE IMAGINAS LO MUCHO Q YO TE QUIERO QUE YO TE AMO CON TODO MI ALMA MAMI SI NO ME CREES PERO ALGÂ’N DÂ’ÂA LO BAS A CREER CHIQUITA TE LO JURO MAMI SOLO ATI TE E AMADO LINDA CHIQUITA CUIDATE AMOR TE QUIERO FLZ DÂ’ÂA MI AMOR........, Te amo chiquita flz trd mami te quiero mucho mi amorcita [NAME, 4]. , Hola mami puedo llamarte mi amor si puedo intenta llamarme mi chiquita si mi [NAME, 4] te amo preciosa., Hola nena, Hola princesa, Dime siiiiii chiquita., Buenos dÂ’a preciosa te quiero mucho nena cuidate linda la amo mucho mi [NAME, 4]., Hola chiquita flz tardesito TKM? nena., Flz nxe hermosa te amo mucho nena te quiero tanto mi [NAME, 4] dulce sueÂ–o chiquita. , Amor chiquita [NAME, 4] entiendame nena yo te extraÂ–o mucho yooo te amo te necesito mi amor. , Ahora me duele mucho el corazÂ—n mami por q estoy muy triste x ti por q me dijiste q me dejes  preciosa. Nenas te amo., Hola mami como estas preciosa., Q ases linda, Hola preciosa flz dÂ’a chiquita te quiero mucho nena cuidate linda tm mi [NAME, 4]., Hola princesa como estas linda espero que estas bien mami., Te quiero con todo mi alma mi [NAME, 4] cuidate mucho nena., Flz nxe chiquita preciosa te quiero mucho nena dulce sueÂ–o [NAME, 4].... bay bay.   Mi chiquita hermosa.  Tm?., Hola chiquita cuidate mucho linda te amo.",U12,spanish,spanish
Free Msg: Unable to sent message - Message Blocking is active.,Flz dia chiquita te kieeellloooo mucho nena? AhÂ’- te cuidas heee...,U12,english,spanish
Free Msg: Unable to sent message - Message Blocking is active.,"Te quiero mucho mi chiquita linda flz nxe mi nena hermosa te quiero tanto., Hola mi chiquita por que ya no te activaste en fbk mami, Que pase un dulce sueÂ–o mami te amo tanto y tanto mi chiquita linda te quiero muchÂ’-simo me [NAME, 4] flz nxe mami te amo....., Hola mi chiquita hermosa te quiero nena feliz dÂ’a linda., Hola linda como estas preciosa., Hooooollllaaaa, Hola preciosa, Hola hermosa, Linda x que no responda chiquita., Amor te amo mi amor te quiero mucho nena te amo te amo mucho mi [NAME, 4]. Flz nxe corazÂ—n. ",U12,english,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Mmmm ok mi chiquita linda te quiero muchÂ’simo y te cuidas hee flz nxe mami te amo bay bay., Mmm te quiero mucho princesa, Hola puedo llamarte",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo","Hola nena, Hola chiquita, Mmm solo querÂ’a avisarte q fui yo el q te mande la recarga sale te quiero linda., Mm ok mami me avisas si terminaste de hablar con tu hermano ok preciosa te quiero mucho., Okey linda feliz noche ahÂ’ te cuidas mucho nena., Bay Bay preciosa tkm?, Hola linda perdon x no contestar es que estoy en la iglesia siii tkm?., Hola mi chiquita como como estas mi amor, Hola mi amor q ases mi vida., Hola mi amor q ases mi vida...",U12,spanish,spanish
"El numero [NUMBER, 12] ha intentado comunicarse contigo, pero su saldo es insuficiente. Te sugerimos que le llames de vuelta o le envies una recarga a su Tigo, Hola como estas mi amor",Hola bb yo bien y tu corazÂ—n como estas mi vida.,U12,spanish,spanish
Yo igual bien bien y q ases,Ps aki trabajando mi amor y tu mami.,U12,spanish,spanish
Yo apena yegango el ls casa,Enserio mi chiquita hermosa y eso x que.,U12,spanish,spanish
Me jui aser leÂ’a,Mmmm por q amor que bueno mi preciosa si ya estas en la casa,U12,bilingual,spanish
Si ya estoy en la casa,Mmm que bueno mi amor si ya estas en la casa corazÂ—n te amo mami?,U12,spanish,spanish
Ok amor feliz tarde,Okey nena igual amor te amo y flz trd hablamos en la tarde tkm?.,U12,bilingual,spanish
Hola como estas,Hola linda bien mi chiquita y tu.,U12,spanish,spanish
Yo igual y q ases amor,"Yo Estoy en la casa mi amor. Y tu mami q ases., Ps si mi corazÂ—nsito.que PASÃ§ mi vida., Amor rsp nena., Hola Hola, Amor por que siempre te enojas conmigo cuando te digo que estoy. En la casa.",U12,bilingual,spanish
No esq estoy trabajando lo siento,"Ooo yo pensÂŽ, q es asi mi princesa, mmm cuidate, mi amor te amo te amo mucho. , Tkm? Mucho mi vida hablamos en la tarde mi chiquita hermosa flz trd amor.",U12,spanish,spanish
Hola amor,Hola mi amor,U12,bilingual,bilingual
Hola q ases amor,Nada corazÂ—n ya me voy a la lavanderÂ’a y mi preciosa amorcita.,U12,bilingual,spanish
De verdad q bueno entonses,Mmmm enserio mami y tu mi amor q ases.,U12,spanish,bilingual
aquÂ’ en la Iglesia,Enserio bb mm que bueno mi amor te amo mami.,U12,spanish,bilingual
Aja :'(,Mmmm que PASÃ§ chiquita.,U12,spanish,spanish
Nada amor no se q me paso,Animo mi amor x q que te PASÃ§ mi vida.,U12,bilingual,spanish
No se xq estoy triste,Siii entonces estas triste bb.,U12,spanish,spanish
Si amor,"Ayyy mami no se q decirte mi amor por que  estas triste. Pero animo mi vida no dejes que la tristeza lÂ’Âstima mas tu corazÂ—n siempre ten animo de ser feliz siempre intÂŽntalo aun que dices q no puedes amor pero intentalo yo no se que hago para ayudarte para que te salga en eso por. No puedo bueno animo mi amor te amo mucho mi corazÂ—n te quiero tanto. Nena., Siii ta llamÂ’ al rato mi chiquita hermosa siii te amo nn.",U12,bilingual,spanish
Ok,"Hola mi amor como estas mami., Que ases mi chiquita hermosa.",U12,other,spanish
Ya boy entrar al baÂ’o,"Enserio mi vida perdon mi amor x no llamarte mi chiquita pero ta llamÂ’ en la trd mi chiquita siii., Andale mami dime que si mi amor, Porfa corazÂ—n no lo dudas chiquita te amo mucho mi preciosa., Hola Hola, Hola, Oky mi amor talvez ya no tenes saldo te amo mi vida ahÂ’ hablamos te quiero mucho flz trd., Hola mi amor que ases mi vida., Que PASÃ§ mi amor, Hola mi chiquita hermosa como estas mi amor., Q as bb?     hay mi vida ni te imaginas cuando te extraÂ–o mi amor. Q flt me ases amor te amo mucho mi princesa te cuidas mucho heee te quiero mami flz trd., Y ahora donde, Yyyyyyyyy yaaaa ooooorrrraaaa dooooonnnnddddeeeeeee.., Eyyyy manito a q horas vas a llegar.",U12,bilingual,spanish
Ya boy para la casa ya,"Ooo ok, Eyyy manito q hora vas a llegar dice la tÂ’a.",U12,spanish,bilingual
"Temprano, Ya boy a llegar","Ooo ok solo que la tÂ’o te dejÂ’ preparado la cena., Digo la tÂ’a",U12,spanish,spanish
"Oh no hay problema solo q si me lo puedes tapar la comida ahi, No se si voy A llegar  toda vÂ’a oh en la  maÂ–ana pero no te preocupes cupÂŽ s ahi llego","Oooo ok manito ahÂ’ con cuidado., Eyyyy manito estas en la casa si estas agame un favor de abrir la puerta sale....",U12,spanish,spanish
Ups whay,Sale,U12,bilingual,other
Oye zi te vas a la iglecia llÂŽvate 10 dÂ’lares esta ahÂ’ se cuidan,Ok manito igual tev cuidas y gracias flz trd.,U12,bilingual,spanish
Donde estas,"Ps aki en la casa x, Q",U12,spanish,bilingual
Esq estoy afuera,Ban a venir rÂ’Âpido lo que pueden dice el tÂ’o por que hoy es el cumpleaÂ–o del bebÂŽ dice.,U12,spanish,spanish
Ok,Sale :-):-),U12,other,bilingual
"Yo boy para el gym ahora, Apenas",Jejejeje no manches tu broo.,U12,spanish,bilingual
"Neta esq fui por la [NUMBER, 1] todavia, Pero no hay problema yo le digo al rÂ’o cuando y ego por A aya",Ok,U12,spanish,other
"Puedes abrir la puerta, Por fa, Thank you",Eyyy manito qdonde estas.,U12,bilingual,spanish
"Aki trabajando todavia, No se a q horas boy a salir","Enserio ooo Men ps deplano broo ahÂ’ al suave entonces te cuidas:-), Eyb hermano el primo no contesta o si., Dime q PASÃ§, Eyyyy manito yo me regrese para la casa",U12,spanish,spanish
Ok,"Mmm sale entonces., Eyyy manito donde estas",U12,other,spanish
Boy pa la casa ahora por,No nada solo pregunto. Ok te cuidas hee.,U12,spanish,spanish
"Ok, Saliendo aki por la 60",Ya vas a regresar vente con cuidado.,U12,spanish,spanish
"Me puedes abrir la puerta, Porfa, Muchas gracias",Eyyy manito donde estas?,U12,spanish,spanish
"Aki en la [NAME, 5] hawy","Ha Okey broo?, Eeeyyyyy manito donde estas",U12,english,spanish
Aki en la 86,"Siii ooo, Y que hora llegas o no sabes todavÂ’a, Es que quiero saber si puedes ir conmigo con el tÂ’o JosÂŽ....",U12,bilingual,spanish
Por q ode q,"Eyyy brooo dice el tio que nada, Que ago. Broo dice el tÂ’o que no le doy nada.",U12,bilingual,bilingual
Q clase de zapatos tiene,Casi igual de lo que tengo.,U12,spanish,spanish
Cuantos tienes ahÂ’ de dinero,Tengo ochenta,U12,spanish,spanish
Dejalo unos 50,"Eyyy no quiere el tÂ’o dice que no., Ps si no no no no dice.",U12,spanish,spanish
"Ok, Oye avisame si te dan el cambio",Ok nuay problema ahÂ’ te aviso sale flz trd:-),U12,spanish,bilingual
"Puedes llamale a la prima preguntarle si puedes ir A dejar algo con ella, solo dile q bas ir A dejar el q le devo y dile luego le llamÂ’ , Te mando el nÂœmero de ella bueno aver q te va decir avisame por mesaje cualquier cosa",Ok tabien pero quien prima.,U12,spanish,spanish
La evelyn,Ooo okey me mandas el nÂœmero heee,U12,bilingual,spanish
Le devo 300 y te vas ala casa por si en mÂ’Âs ahÂ’ estÂ‡ en la gaveta donde esta el radio,Okey ahÂ’ saliendo de clase voy donde me dijiste? Y ahÂ’ lo llamÂ’.,U12,spanish,spanish
"Ok consentrar man suerte, Echale ganas","Ok gracias igual en el trabajo ahÂ’ cuidate., Eyyyy manito el nÂœmero ya salÂ’ ya, Ooo nuay nada de nÂœmero?, Lastimosamente la prima no contesta su cel y ahora que?, Que hago brooo no contesta su celular la prima tu lo llamaste o no....",U12,spanish,spanish
Dejalo ahi,"Okey y donde estas, Por ahora, Eyyyy manito donde estas?, Eeee solo querÂ’a decirte que el tÂ’o me dijo que lo vas a traer 3 monster.",U12,bilingual,spanish
